"iteration","BestAccuracy","BestKernal","BestNu","BestEpsilon"
"465","99.53","anovadot","0.0437531450297683","0.775772524066269"
"466","99.53","anovadot","0.0437531450297683","0.775772524066269"
"467","99.53","anovadot","0.0437531450297683","0.775772524066269"
"468","99.53","anovadot","0.0437531450297683","0.775772524066269"
"469","99.53","anovadot","0.0437531450297683","0.775772524066269"
"470","99.53","anovadot","0.0437531450297683","0.775772524066269"
"471","99.53","anovadot","0.0437531450297683","0.775772524066269"
"472","99.53","anovadot","0.0437531450297683","0.775772524066269"
"473","99.53","anovadot","0.0437531450297683","0.775772524066269"
"474","99.53","anovadot","0.0437531450297683","0.775772524066269"
"475","99.53","anovadot","0.0437531450297683","0.775772524066269"
"476","99.53","anovadot","0.0437531450297683","0.775772524066269"
"477","99.53","anovadot","0.0437531450297683","0.775772524066269"
"478","99.53","anovadot","0.0437531450297683","0.775772524066269"
"479","99.53","anovadot","0.0437531450297683","0.775772524066269"
"480","99.53","anovadot","0.0437531450297683","0.775772524066269"
"481","99.53","anovadot","0.0437531450297683","0.775772524066269"
"482","99.53","anovadot","0.0437531450297683","0.775772524066269"
"483","99.53","anovadot","0.0437531450297683","0.775772524066269"
"484","99.53","anovadot","0.0437531450297683","0.775772524066269"
"485","99.53","anovadot","0.0437531450297683","0.775772524066269"
"486","99.53","anovadot","0.0437531450297683","0.775772524066269"
"487","99.53","anovadot","0.0437531450297683","0.775772524066269"
"488","99.53","anovadot","0.0437531450297683","0.775772524066269"
"489","99.53","anovadot","0.0437531450297683","0.775772524066269"
"490","99.53","anovadot","0.0437531450297683","0.775772524066269"
"491","99.53","anovadot","0.0437531450297683","0.775772524066269"
"492","99.53","anovadot","0.0437531450297683","0.775772524066269"
"493","99.53","anovadot","0.0437531450297683","0.775772524066269"
"494","99.53","anovadot","0.0437531450297683","0.775772524066269"
"495","99.53","anovadot","0.0437531450297683","0.775772524066269"
"496","99.53","anovadot","0.0437531450297683","0.775772524066269"
"497","99.53","anovadot","0.0437531450297683","0.775772524066269"
"498","99.53","anovadot","0.0437531450297683","0.775772524066269"
"499","99.53","anovadot","0.0437531450297683","0.775772524066269"
"500","99.53","anovadot","0.0437531450297683","0.775772524066269"
"501","99.53","anovadot","0.0437531450297683","0.775772524066269"
"502","99.53","anovadot","0.0437531450297683","0.775772524066269"
"503","99.53","anovadot","0.0437531450297683","0.775772524066269"
"504","99.53","anovadot","0.0437531450297683","0.775772524066269"
"505","99.53","anovadot","0.0437531450297683","0.775772524066269"
"506","99.53","anovadot","0.0437531450297683","0.775772524066269"
"507","99.53","anovadot","0.0437531450297683","0.775772524066269"
"508","99.53","anovadot","0.0437531450297683","0.775772524066269"
"509","99.53","anovadot","0.0437531450297683","0.775772524066269"
"510","99.53","anovadot","0.0437531450297683","0.775772524066269"
"511","99.53","anovadot","0.0437531450297683","0.775772524066269"
"512","99.53","anovadot","0.0437531450297683","0.775772524066269"
"513","99.53","anovadot","0.0437531450297683","0.775772524066269"
"514","99.53","anovadot","0.0437531450297683","0.775772524066269"
"515","99.53","anovadot","0.0437531450297683","0.775772524066269"
"516","99.53","anovadot","0.0437531450297683","0.775772524066269"
"517","99.53","anovadot","0.0437531450297683","0.775772524066269"
"518","99.53","anovadot","0.0437531450297683","0.775772524066269"
"519","99.53","anovadot","0.0437531450297683","0.775772524066269"
"520","99.53","anovadot","0.0437531450297683","0.775772524066269"
"521","99.53","anovadot","0.0437531450297683","0.775772524066269"
"522","99.53","anovadot","0.0437531450297683","0.775772524066269"
"523","99.53","anovadot","0.0437531450297683","0.775772524066269"
"524","99.53","anovadot","0.0437531450297683","0.775772524066269"
"525","99.53","anovadot","0.0437531450297683","0.775772524066269"
"526","99.53","anovadot","0.0437531450297683","0.775772524066269"
"527","99.53","anovadot","0.0437531450297683","0.775772524066269"
"528","99.53","anovadot","0.0437531450297683","0.775772524066269"
"529","99.53","anovadot","0.0437531450297683","0.775772524066269"
"530","99.53","anovadot","0.0437531450297683","0.775772524066269"
"531","99.53","anovadot","0.0437531450297683","0.775772524066269"
"532","99.53","anovadot","0.0437531450297683","0.775772524066269"
"533","99.53","anovadot","0.0437531450297683","0.775772524066269"
"534","99.53","anovadot","0.0437531450297683","0.775772524066269"
"535","99.53","anovadot","0.0437531450297683","0.775772524066269"
"536","99.53","anovadot","0.0437531450297683","0.775772524066269"
"537","99.53","anovadot","0.0437531450297683","0.775772524066269"
"538","99.53","anovadot","0.0437531450297683","0.775772524066269"
"539","99.53","anovadot","0.0437531450297683","0.775772524066269"
"540","99.53","anovadot","0.0437531450297683","0.775772524066269"
"541","99.53","anovadot","0.0437531450297683","0.775772524066269"
"542","99.53","anovadot","0.0437531450297683","0.775772524066269"
"543","99.53","anovadot","0.0437531450297683","0.775772524066269"
"544","99.53","anovadot","0.0437531450297683","0.775772524066269"
"545","99.53","anovadot","0.0437531450297683","0.775772524066269"
"546","99.53","anovadot","0.0437531450297683","0.775772524066269"
"547","99.53","anovadot","0.0437531450297683","0.775772524066269"
"548","99.53","anovadot","0.0437531450297683","0.775772524066269"
"549","99.53","anovadot","0.0437531450297683","0.775772524066269"
"550","99.53","anovadot","0.0437531450297683","0.775772524066269"
"551","99.53","anovadot","0.0437531450297683","0.775772524066269"
"552","99.53","anovadot","0.0437531450297683","0.775772524066269"
"553","99.53","anovadot","0.0437531450297683","0.775772524066269"
"554","99.53","anovadot","0.0437531450297683","0.775772524066269"
"555","99.53","anovadot","0.0437531450297683","0.775772524066269"
"556","99.53","anovadot","0.0437531450297683","0.775772524066269"
"557","99.53","anovadot","0.0437531450297683","0.775772524066269"
"558","99.53","anovadot","0.0437531450297683","0.775772524066269"
"559","99.53","anovadot","0.0437531450297683","0.775772524066269"
"560","99.53","anovadot","0.0437531450297683","0.775772524066269"
"561","99.53","anovadot","0.0437531450297683","0.775772524066269"
"562","99.53","anovadot","0.0437531450297683","0.775772524066269"
"563","99.53","anovadot","0.0437531450297683","0.775772524066269"
"564","99.53","anovadot","0.0437531450297683","0.775772524066269"
"565","99.53","anovadot","0.0437531450297683","0.775772524066269"
"566","99.53","anovadot","0.0437531450297683","0.775772524066269"
"567","99.53","anovadot","0.0437531450297683","0.775772524066269"
"568","99.53","anovadot","0.0437531450297683","0.775772524066269"
"569","99.53","anovadot","0.0437531450297683","0.775772524066269"
"570","99.53","anovadot","0.0437531450297683","0.775772524066269"
"571","99.53","anovadot","0.0437531450297683","0.775772524066269"
"572","99.53","anovadot","0.0437531450297683","0.775772524066269"
"573","99.53","anovadot","0.0437531450297683","0.775772524066269"
"574","99.53","anovadot","0.0437531450297683","0.775772524066269"
"575","99.53","anovadot","0.0437531450297683","0.775772524066269"
"576","99.53","anovadot","0.0437531450297683","0.775772524066269"
"577","99.53","anovadot","0.0437531450297683","0.775772524066269"
"578","99.53","anovadot","0.0437531450297683","0.775772524066269"
"579","99.53","anovadot","0.0437531450297683","0.775772524066269"
"580","99.53","anovadot","0.0437531450297683","0.775772524066269"
"581","99.53","anovadot","0.0437531450297683","0.775772524066269"
"582","99.53","anovadot","0.0437531450297683","0.775772524066269"
"583","99.53","anovadot","0.0437531450297683","0.775772524066269"
"584","99.53","anovadot","0.0437531450297683","0.775772524066269"
"585","99.53","anovadot","0.0437531450297683","0.775772524066269"
"586","99.53","anovadot","0.0437531450297683","0.775772524066269"
"587","99.53","anovadot","0.0437531450297683","0.775772524066269"
"588","99.53","anovadot","0.0437531450297683","0.775772524066269"
"589","99.53","anovadot","0.0437531450297683","0.775772524066269"
"590","99.53","anovadot","0.0437531450297683","0.775772524066269"
"591","99.53","anovadot","0.0437531450297683","0.775772524066269"
"592","99.53","anovadot","0.0437531450297683","0.775772524066269"
"593","99.53","anovadot","0.0437531450297683","0.775772524066269"
"594","99.53","anovadot","0.0437531450297683","0.775772524066269"
"595","99.53","anovadot","0.0437531450297683","0.775772524066269"
"596","99.53","anovadot","0.0437531450297683","0.775772524066269"
"597","99.53","anovadot","0.0437531450297683","0.775772524066269"
"598","99.53","anovadot","0.0437531450297683","0.775772524066269"
"599","99.53","anovadot","0.0437531450297683","0.775772524066269"
"600","99.53","anovadot","0.0437531450297683","0.775772524066269"
"601","99.53","anovadot","0.0437531450297683","0.775772524066269"
"602","99.53","anovadot","0.0437531450297683","0.775772524066269"
"603","99.53","anovadot","0.0437531450297683","0.775772524066269"
"604","99.53","anovadot","0.0437531450297683","0.775772524066269"
"605","99.53","anovadot","0.0437531450297683","0.775772524066269"
"606","99.53","anovadot","0.0437531450297683","0.775772524066269"
"607","99.53","anovadot","0.0437531450297683","0.775772524066269"
"608","99.53","anovadot","0.0437531450297683","0.775772524066269"
"609","99.53","anovadot","0.0437531450297683","0.775772524066269"
"610","99.53","anovadot","0.0437531450297683","0.775772524066269"
"611","99.53","anovadot","0.0437531450297683","0.775772524066269"
"612","99.53","anovadot","0.0437531450297683","0.775772524066269"
"613","99.53","anovadot","0.0437531450297683","0.775772524066269"
"614","99.53","anovadot","0.0437531450297683","0.775772524066269"
"615","99.53","anovadot","0.0437531450297683","0.775772524066269"
"616","99.53","anovadot","0.0437531450297683","0.775772524066269"
"617","99.53","anovadot","0.0437531450297683","0.775772524066269"
"618","99.53","anovadot","0.0437531450297683","0.775772524066269"
"619","99.53","anovadot","0.0437531450297683","0.775772524066269"
"620","99.53","anovadot","0.0437531450297683","0.775772524066269"
"621","99.53","anovadot","0.0437531450297683","0.775772524066269"
"622","99.53","anovadot","0.0437531450297683","0.775772524066269"
"623","99.53","anovadot","0.0437531450297683","0.775772524066269"
"624","99.53","anovadot","0.0437531450297683","0.775772524066269"
"625","99.53","anovadot","0.0437531450297683","0.775772524066269"
"626","99.53","anovadot","0.0437531450297683","0.775772524066269"
"627","99.53","anovadot","0.0437531450297683","0.775772524066269"
"628","99.53","anovadot","0.0437531450297683","0.775772524066269"
"629","99.53","anovadot","0.0437531450297683","0.775772524066269"
"630","99.53","anovadot","0.0437531450297683","0.775772524066269"
"631","99.53","anovadot","0.0437531450297683","0.775772524066269"
"632","99.53","anovadot","0.0437531450297683","0.775772524066269"
"633","99.53","anovadot","0.0437531450297683","0.775772524066269"
"634","99.53","anovadot","0.0437531450297683","0.775772524066269"
"635","99.53","anovadot","0.0437531450297683","0.775772524066269"
"636","99.53","anovadot","0.0437531450297683","0.775772524066269"
"637","99.53","anovadot","0.0437531450297683","0.775772524066269"
"638","99.53","anovadot","0.0437531450297683","0.775772524066269"
"639","99.53","anovadot","0.0437531450297683","0.775772524066269"
"640","99.53","anovadot","0.0437531450297683","0.775772524066269"
"641","99.53","anovadot","0.0437531450297683","0.775772524066269"
"642","99.53","anovadot","0.0437531450297683","0.775772524066269"
"643","99.53","anovadot","0.0437531450297683","0.775772524066269"
"644","99.53","anovadot","0.0437531450297683","0.775772524066269"
"645","99.53","anovadot","0.0437531450297683","0.775772524066269"
"646","99.53","anovadot","0.0437531450297683","0.775772524066269"
"647","99.53","anovadot","0.0437531450297683","0.775772524066269"
"648","99.53","anovadot","0.0437531450297683","0.775772524066269"
"649","99.53","anovadot","0.0437531450297683","0.775772524066269"
"650","99.53","anovadot","0.0437531450297683","0.775772524066269"
"651","99.53","anovadot","0.0437531450297683","0.775772524066269"
"652","99.53","anovadot","0.0437531450297683","0.775772524066269"
"653","99.53","anovadot","0.0437531450297683","0.775772524066269"
"654","99.53","anovadot","0.0437531450297683","0.775772524066269"
"655","99.53","anovadot","0.0437531450297683","0.775772524066269"
"656","99.53","anovadot","0.0437531450297683","0.775772524066269"
"657","99.53","anovadot","0.0437531450297683","0.775772524066269"
"658","99.53","anovadot","0.0437531450297683","0.775772524066269"
"659","99.53","anovadot","0.0437531450297683","0.775772524066269"
"660","99.53","anovadot","0.0437531450297683","0.775772524066269"
"661","99.53","anovadot","0.0437531450297683","0.775772524066269"
"662","99.53","anovadot","0.0437531450297683","0.775772524066269"
"663","99.53","anovadot","0.0437531450297683","0.775772524066269"
"664","99.53","anovadot","0.0437531450297683","0.775772524066269"
"665","99.53","anovadot","0.0437531450297683","0.775772524066269"
"666","99.53","anovadot","0.0437531450297683","0.775772524066269"
"667","99.53","anovadot","0.0437531450297683","0.775772524066269"
"668","99.53","anovadot","0.0437531450297683","0.775772524066269"
"669","99.53","anovadot","0.0437531450297683","0.775772524066269"
"670","99.53","anovadot","0.0437531450297683","0.775772524066269"
"671","99.53","anovadot","0.0437531450297683","0.775772524066269"
"672","99.53","anovadot","0.0437531450297683","0.775772524066269"
"673","99.53","anovadot","0.0437531450297683","0.775772524066269"
"674","99.53","anovadot","0.0437531450297683","0.775772524066269"
"675","99.53","anovadot","0.0437531450297683","0.775772524066269"
"676","99.53","anovadot","0.0437531450297683","0.775772524066269"
"677","99.53","anovadot","0.0437531450297683","0.775772524066269"
"678","99.53","anovadot","0.0437531450297683","0.775772524066269"
"679","99.53","anovadot","0.0437531450297683","0.775772524066269"
"680","99.53","anovadot","0.0437531450297683","0.775772524066269"
"681","99.53","anovadot","0.0437531450297683","0.775772524066269"
"682","99.53","anovadot","0.0437531450297683","0.775772524066269"
"683","99.53","anovadot","0.0437531450297683","0.775772524066269"
"684","99.53","anovadot","0.0437531450297683","0.775772524066269"
"685","99.53","anovadot","0.0437531450297683","0.775772524066269"
"686","99.53","anovadot","0.0437531450297683","0.775772524066269"
"687","99.53","anovadot","0.0437531450297683","0.775772524066269"
"688","99.53","anovadot","0.0437531450297683","0.775772524066269"
"689","99.53","anovadot","0.0437531450297683","0.775772524066269"
"690","99.53","anovadot","0.0437531450297683","0.775772524066269"
"691","99.53","anovadot","0.0437531450297683","0.775772524066269"
"692","99.53","anovadot","0.0437531450297683","0.775772524066269"
"693","99.53","anovadot","0.0437531450297683","0.775772524066269"
"694","99.53","anovadot","0.0437531450297683","0.775772524066269"
"695","99.53","anovadot","0.0437531450297683","0.775772524066269"
"696","99.53","anovadot","0.0437531450297683","0.775772524066269"
"697","99.53","anovadot","0.0437531450297683","0.775772524066269"
"698","99.53","anovadot","0.0437531450297683","0.775772524066269"
"699","99.53","anovadot","0.0437531450297683","0.775772524066269"
"700","99.53","anovadot","0.0437531450297683","0.775772524066269"
"701","99.53","anovadot","0.0437531450297683","0.775772524066269"
"702","99.53","anovadot","0.0437531450297683","0.775772524066269"
"703","99.53","anovadot","0.0437531450297683","0.775772524066269"
"704","99.53","anovadot","0.0437531450297683","0.775772524066269"
"705","99.53","anovadot","0.0437531450297683","0.775772524066269"
"706","99.53","anovadot","0.0437531450297683","0.775772524066269"
"707","99.53","anovadot","0.0437531450297683","0.775772524066269"
"708","99.53","anovadot","0.0437531450297683","0.775772524066269"
"709","99.53","anovadot","0.0437531450297683","0.775772524066269"
"710","99.53","anovadot","0.0437531450297683","0.775772524066269"
"711","99.53","anovadot","0.0437531450297683","0.775772524066269"
"712","99.53","anovadot","0.0437531450297683","0.775772524066269"
"713","99.53","anovadot","0.0437531450297683","0.775772524066269"
"714","99.53","anovadot","0.0437531450297683","0.775772524066269"
"715","99.53","anovadot","0.0437531450297683","0.775772524066269"
"716","99.53","anovadot","0.0437531450297683","0.775772524066269"
"717","99.53","anovadot","0.0437531450297683","0.775772524066269"
"718","99.53","anovadot","0.0437531450297683","0.775772524066269"
"719","99.53","anovadot","0.0437531450297683","0.775772524066269"
"720","99.53","anovadot","0.0437531450297683","0.775772524066269"
"721","99.53","anovadot","0.0437531450297683","0.775772524066269"
"722","99.53","anovadot","0.0437531450297683","0.775772524066269"
"723","99.53","anovadot","0.0437531450297683","0.775772524066269"
"724","99.53","anovadot","0.0437531450297683","0.775772524066269"
"725","99.53","anovadot","0.0437531450297683","0.775772524066269"
"726","99.53","anovadot","0.0437531450297683","0.775772524066269"
"727","99.53","anovadot","0.0437531450297683","0.775772524066269"
"728","99.53","anovadot","0.0437531450297683","0.775772524066269"
"729","99.53","anovadot","0.0437531450297683","0.775772524066269"
"730","99.53","anovadot","0.0437531450297683","0.775772524066269"
"731","99.53","anovadot","0.0437531450297683","0.775772524066269"
"732","99.53","anovadot","0.0437531450297683","0.775772524066269"
"733","99.53","anovadot","0.0437531450297683","0.775772524066269"
"734","99.53","anovadot","0.0437531450297683","0.775772524066269"
"735","99.53","anovadot","0.0437531450297683","0.775772524066269"
"736","99.53","anovadot","0.0437531450297683","0.775772524066269"
"737","99.53","anovadot","0.0437531450297683","0.775772524066269"
"738","99.53","anovadot","0.0437531450297683","0.775772524066269"
"739","99.53","anovadot","0.0437531450297683","0.775772524066269"
"740","99.53","anovadot","0.0437531450297683","0.775772524066269"
"741","99.53","anovadot","0.0437531450297683","0.775772524066269"
"742","99.53","anovadot","0.0437531450297683","0.775772524066269"
"743","99.53","anovadot","0.0437531450297683","0.775772524066269"
"744","99.53","anovadot","0.0437531450297683","0.775772524066269"
"745","99.53","anovadot","0.0437531450297683","0.775772524066269"
"746","99.53","anovadot","0.0437531450297683","0.775772524066269"
"747","99.53","anovadot","0.0437531450297683","0.775772524066269"
"748","99.53","anovadot","0.0437531450297683","0.775772524066269"
"749","99.53","anovadot","0.0437531450297683","0.775772524066269"
"750","99.53","anovadot","0.0437531450297683","0.775772524066269"
"751","99.53","anovadot","0.0437531450297683","0.775772524066269"
"752","99.53","anovadot","0.0437531450297683","0.775772524066269"
"753","99.53","anovadot","0.0437531450297683","0.775772524066269"
"754","99.53","anovadot","0.0437531450297683","0.775772524066269"
"755","99.53","anovadot","0.0437531450297683","0.775772524066269"
"756","99.53","anovadot","0.0437531450297683","0.775772524066269"
"757","99.53","anovadot","0.0437531450297683","0.775772524066269"
"758","99.53","anovadot","0.0437531450297683","0.775772524066269"
"759","99.53","anovadot","0.0437531450297683","0.775772524066269"
"760","99.53","anovadot","0.0437531450297683","0.775772524066269"
"761","99.53","anovadot","0.0437531450297683","0.775772524066269"
"762","99.53","anovadot","0.0437531450297683","0.775772524066269"
"763","99.53","anovadot","0.0437531450297683","0.775772524066269"
"764","99.53","anovadot","0.0437531450297683","0.775772524066269"
"765","99.53","anovadot","0.0437531450297683","0.775772524066269"
"766","99.53","anovadot","0.0437531450297683","0.775772524066269"
"767","99.53","anovadot","0.0437531450297683","0.775772524066269"
"768","99.53","anovadot","0.0437531450297683","0.775772524066269"
"769","99.53","anovadot","0.0437531450297683","0.775772524066269"
"770","99.53","anovadot","0.0437531450297683","0.775772524066269"
"771","99.53","anovadot","0.0437531450297683","0.775772524066269"
"772","99.53","anovadot","0.0437531450297683","0.775772524066269"
"773","99.53","anovadot","0.0437531450297683","0.775772524066269"
"774","99.53","anovadot","0.0437531450297683","0.775772524066269"
"775","99.53","anovadot","0.0437531450297683","0.775772524066269"
"776","99.53","anovadot","0.0437531450297683","0.775772524066269"
"777","99.53","anovadot","0.0437531450297683","0.775772524066269"
"778","99.53","anovadot","0.0437531450297683","0.775772524066269"
"779","99.53","anovadot","0.0437531450297683","0.775772524066269"
"780","99.53","anovadot","0.0437531450297683","0.775772524066269"
"781","99.53","anovadot","0.0437531450297683","0.775772524066269"
"782","99.53","anovadot","0.0437531450297683","0.775772524066269"
"783","99.53","anovadot","0.0437531450297683","0.775772524066269"
"784","99.53","anovadot","0.0437531450297683","0.775772524066269"
"785","99.53","anovadot","0.0437531450297683","0.775772524066269"
"786","99.53","anovadot","0.0437531450297683","0.775772524066269"
"787","99.53","anovadot","0.0437531450297683","0.775772524066269"
"788","99.53","anovadot","0.0437531450297683","0.775772524066269"
"789","99.53","anovadot","0.0437531450297683","0.775772524066269"
"790","99.53","anovadot","0.0437531450297683","0.775772524066269"
"791","99.53","anovadot","0.0437531450297683","0.775772524066269"
"792","99.53","anovadot","0.0437531450297683","0.775772524066269"
"793","99.53","anovadot","0.0437531450297683","0.775772524066269"
"794","99.53","anovadot","0.0437531450297683","0.775772524066269"
"795","99.53","anovadot","0.0437531450297683","0.775772524066269"
"796","99.53","anovadot","0.0437531450297683","0.775772524066269"
"797","99.53","anovadot","0.0437531450297683","0.775772524066269"
"798","99.53","anovadot","0.0437531450297683","0.775772524066269"
"799","99.53","anovadot","0.0437531450297683","0.775772524066269"
"800","99.53","anovadot","0.0437531450297683","0.775772524066269"
"801","99.53","anovadot","0.0437531450297683","0.775772524066269"
"802","99.53","anovadot","0.0437531450297683","0.775772524066269"
"803","99.53","anovadot","0.0437531450297683","0.775772524066269"
"804","99.53","anovadot","0.0437531450297683","0.775772524066269"
"805","99.53","anovadot","0.0437531450297683","0.775772524066269"
"806","99.53","anovadot","0.0437531450297683","0.775772524066269"
"807","99.53","anovadot","0.0437531450297683","0.775772524066269"
"808","99.53","anovadot","0.0437531450297683","0.775772524066269"
"809","99.53","anovadot","0.0437531450297683","0.775772524066269"
"810","99.53","anovadot","0.0437531450297683","0.775772524066269"
"811","99.53","anovadot","0.0437531450297683","0.775772524066269"
"812","99.53","anovadot","0.0437531450297683","0.775772524066269"
"813","99.53","anovadot","0.0437531450297683","0.775772524066269"
"814","99.53","anovadot","0.0437531450297683","0.775772524066269"
"815","99.53","anovadot","0.0437531450297683","0.775772524066269"
"816","99.53","anovadot","0.0437531450297683","0.775772524066269"
"817","99.53","anovadot","0.0437531450297683","0.775772524066269"
"818","99.53","anovadot","0.0437531450297683","0.775772524066269"
"819","99.53","anovadot","0.0437531450297683","0.775772524066269"
"820","99.53","anovadot","0.0437531450297683","0.775772524066269"
"821","99.53","anovadot","0.0437531450297683","0.775772524066269"
"822","99.53","anovadot","0.0437531450297683","0.775772524066269"
"823","99.53","anovadot","0.0437531450297683","0.775772524066269"
"824","99.53","anovadot","0.0437531450297683","0.775772524066269"
"825","99.53","anovadot","0.0437531450297683","0.775772524066269"
"826","99.53","anovadot","0.0437531450297683","0.775772524066269"
"827","99.53","anovadot","0.0437531450297683","0.775772524066269"
"828","99.53","anovadot","0.0437531450297683","0.775772524066269"
"829","99.53","anovadot","0.0437531450297683","0.775772524066269"
"830","99.53","anovadot","0.0437531450297683","0.775772524066269"
"831","99.53","anovadot","0.0437531450297683","0.775772524066269"
"832","99.53","anovadot","0.0437531450297683","0.775772524066269"
"833","99.53","anovadot","0.0437531450297683","0.775772524066269"
"834","99.53","anovadot","0.0437531450297683","0.775772524066269"
"835","99.53","anovadot","0.0437531450297683","0.775772524066269"
"836","99.53","anovadot","0.0437531450297683","0.775772524066269"
"837","99.53","anovadot","0.0437531450297683","0.775772524066269"
"838","99.53","anovadot","0.0437531450297683","0.775772524066269"
"839","99.53","anovadot","0.0437531450297683","0.775772524066269"
"840","99.53","anovadot","0.0437531450297683","0.775772524066269"
"841","99.53","anovadot","0.0437531450297683","0.775772524066269"
"842","99.53","anovadot","0.0437531450297683","0.775772524066269"
"843","99.53","anovadot","0.0437531450297683","0.775772524066269"
"844","99.53","anovadot","0.0437531450297683","0.775772524066269"
"845","99.53","anovadot","0.0437531450297683","0.775772524066269"
"846","99.53","anovadot","0.0437531450297683","0.775772524066269"
"847","99.53","anovadot","0.0437531450297683","0.775772524066269"
"848","99.53","anovadot","0.0437531450297683","0.775772524066269"
"849","99.53","anovadot","0.0437531450297683","0.775772524066269"
"850","99.53","anovadot","0.0437531450297683","0.775772524066269"
"851","99.53","anovadot","0.0437531450297683","0.775772524066269"
"852","99.53","anovadot","0.0437531450297683","0.775772524066269"
"853","99.53","anovadot","0.0437531450297683","0.775772524066269"
"854","99.53","anovadot","0.0437531450297683","0.775772524066269"
"855","99.53","anovadot","0.0437531450297683","0.775772524066269"
"856","99.53","anovadot","0.0437531450297683","0.775772524066269"
"857","99.53","anovadot","0.0437531450297683","0.775772524066269"
"858","99.53","anovadot","0.0437531450297683","0.775772524066269"
"859","99.53","anovadot","0.0437531450297683","0.775772524066269"
"860","99.53","anovadot","0.0437531450297683","0.775772524066269"
"861","99.53","anovadot","0.0437531450297683","0.775772524066269"
"862","99.53","anovadot","0.0437531450297683","0.775772524066269"
"863","99.53","anovadot","0.0437531450297683","0.775772524066269"
"864","99.53","anovadot","0.0437531450297683","0.775772524066269"
"865","99.53","anovadot","0.0437531450297683","0.775772524066269"
"866","99.53","anovadot","0.0437531450297683","0.775772524066269"
"867","99.53","anovadot","0.0437531450297683","0.775772524066269"
"868","99.53","anovadot","0.0437531450297683","0.775772524066269"
"869","99.53","anovadot","0.0437531450297683","0.775772524066269"
"870","99.53","anovadot","0.0437531450297683","0.775772524066269"
"871","99.53","anovadot","0.0437531450297683","0.775772524066269"
"872","99.53","anovadot","0.0437531450297683","0.775772524066269"
"873","99.53","anovadot","0.0437531450297683","0.775772524066269"
"874","99.53","anovadot","0.0437531450297683","0.775772524066269"
"875","99.53","anovadot","0.0437531450297683","0.775772524066269"
"876","99.53","anovadot","0.0437531450297683","0.775772524066269"
"877","99.53","anovadot","0.0437531450297683","0.775772524066269"
"878","99.53","anovadot","0.0437531450297683","0.775772524066269"
"879","99.53","anovadot","0.0437531450297683","0.775772524066269"
"880","99.53","anovadot","0.0437531450297683","0.775772524066269"
"881","99.53","anovadot","0.0437531450297683","0.775772524066269"
"882","99.53","anovadot","0.0437531450297683","0.775772524066269"
"883","99.53","anovadot","0.0437531450297683","0.775772524066269"
"884","99.53","anovadot","0.0437531450297683","0.775772524066269"
"885","99.53","anovadot","0.0437531450297683","0.775772524066269"
"886","99.53","anovadot","0.0437531450297683","0.775772524066269"
"887","99.53","anovadot","0.0437531450297683","0.775772524066269"
"888","99.53","anovadot","0.0437531450297683","0.775772524066269"
"889","99.53","anovadot","0.0437531450297683","0.775772524066269"
"890","99.53","anovadot","0.0437531450297683","0.775772524066269"
"891","99.53","anovadot","0.0437531450297683","0.775772524066269"
"892","99.53","anovadot","0.0437531450297683","0.775772524066269"
"893","99.53","anovadot","0.0437531450297683","0.775772524066269"
"894","99.53","anovadot","0.0437531450297683","0.775772524066269"
"895","99.53","anovadot","0.0437531450297683","0.775772524066269"
"896","99.53","anovadot","0.0437531450297683","0.775772524066269"
"897","99.53","anovadot","0.0437531450297683","0.775772524066269"
"898","99.53","anovadot","0.0437531450297683","0.775772524066269"
"899","99.53","anovadot","0.0437531450297683","0.775772524066269"
"900","99.53","anovadot","0.0437531450297683","0.775772524066269"
"901","99.53","anovadot","0.0437531450297683","0.775772524066269"
"902","99.53","anovadot","0.0437531450297683","0.775772524066269"
"903","99.53","anovadot","0.0437531450297683","0.775772524066269"
"904","99.53","anovadot","0.0437531450297683","0.775772524066269"
"905","99.53","anovadot","0.0437531450297683","0.775772524066269"
"906","99.53","anovadot","0.0437531450297683","0.775772524066269"
"907","99.53","anovadot","0.0437531450297683","0.775772524066269"
"908","99.53","anovadot","0.0437531450297683","0.775772524066269"
"909","99.53","anovadot","0.0437531450297683","0.775772524066269"
"910","99.53","anovadot","0.0437531450297683","0.775772524066269"
"911","99.53","anovadot","0.0437531450297683","0.775772524066269"
"912","99.53","anovadot","0.0437531450297683","0.775772524066269"
"913","99.53","anovadot","0.0437531450297683","0.775772524066269"
"914","99.53","anovadot","0.0437531450297683","0.775772524066269"
"915","99.53","anovadot","0.0437531450297683","0.775772524066269"
"916","99.53","anovadot","0.0437531450297683","0.775772524066269"
"917","99.53","anovadot","0.0437531450297683","0.775772524066269"
"918","99.53","anovadot","0.0437531450297683","0.775772524066269"
"919","99.53","anovadot","0.0437531450297683","0.775772524066269"
"920","99.53","anovadot","0.0437531450297683","0.775772524066269"
"921","99.53","anovadot","0.0437531450297683","0.775772524066269"
"922","99.53","anovadot","0.0437531450297683","0.775772524066269"
"923","99.53","anovadot","0.0437531450297683","0.775772524066269"
"924","99.53","anovadot","0.0437531450297683","0.775772524066269"
"925","99.53","anovadot","0.0437531450297683","0.775772524066269"
"926","99.53","anovadot","0.0437531450297683","0.775772524066269"
"927","99.53","anovadot","0.0437531450297683","0.775772524066269"
"928","99.53","anovadot","0.0437531450297683","0.775772524066269"
"929","99.53","anovadot","0.0437531450297683","0.775772524066269"
